sa2_code,sa2_name,dhb,pop_cnt,dose1_cnt,dose2_cnt,dose1_uptake,dose2_uptake
227100,Kiwitea,MidCentral,119,89,72, 748 , 605 
227200,Tokorangi,MidCentral,215,169,145, 786 , 674 
227300,Ohakea-Sanson,MidCentral,125,110,93, 880 , 744 
227400,Oroua Downs,MidCentral,127,114,97, 898 , 764 
227500,Awahuri,MidCentral,180,155,116, 861 , 644 
227600,Pohangina-Apiti,MidCentral,58,51,44, 879 , 759 
227800,Taikorea,MidCentral,92,85,69, 924 , 750 
227900,Makino,MidCentral,404,299,242, 740 , 599 
228000,Sandon,MidCentral,194,166,133, 856 , 686 
228100,Kimbolton North,MidCentral,409,324,266, 792 , 650 
228200,Warwick,MidCentral,139,108,86, 777 , 619 
228300,Kimbolton West,MidCentral,327,259,194, 792 , 593 
228400,Feilding Central,MidCentral,124,100,83, 806 , 669 
228500,Kimbolton South,MidCentral,255,213,163, 835 , 639 
228600,Kauwhata,MidCentral,152,127,109, 836 , 717 
228700,Taonui,MidCentral,108,97,83, 898 , 769 
228800,Newbury,MidCentral,196,166,136, 847 , 694 
229000,Milson North,MidCentral,212,182,147, 858 , 693 
229100,Cloverlea (Palmerston North City),MidCentral,277,254,203, 917 , 733 
229200,Tremaine,MidCentral,151,102,80, 675 , 530 
229300,Milson South,MidCentral,445,361,303, 811 , 681 
229400,Whakarongo,MidCentral,98,89,74, 908 , 755 
229500,Westbrook,MidCentral,673,499,388, 741 , 577 
229600,Takaro North,MidCentral,485,392,294, 808 , 606 
229800,Palmerston North Hospital,MidCentral,231,185,156, 801 , 675 
229900,Highbury East,MidCentral,853,611,428, 716 , 502 
230000,Park West,MidCentral,268,208,167, 776 , 623 
230100,Takaro South,MidCentral,385,320,256, 831 , 665 
230200,Roslyn (Palmerston North City),MidCentral,353,247,202, 700 , 572 
230300,Kelvin Grove West,MidCentral,331,275,213, 831 , 644 
230400,Kelvin Grove North,MidCentral,140,126,109, 900 , 779 
230500,Papaioea North,MidCentral,301,225,182, 748 , 605 
230600,Palmerston North Central,MidCentral,189,143,107, 757 , 566 
230700,Awapuni North ,MidCentral,561,439,338, 783 , 602 
230800,Terrace End,MidCentral,551,405,311, 735 , 564 
230900,Maraetarata,MidCentral,137,116,105, 847 , 766 
231000,Papaioea South,MidCentral,233,187,143, 803 , 614 
231100,Royal Oak (Palmerston North City),MidCentral,152,Masked,126, >950 , 829 
231200,West End,MidCentral,341,266,206, 780 , 604 
231300,Awapuni South ,MidCentral,342,293,245, 857 , 716 
231400,Milverton,MidCentral,183,142,119, 776 , 650 
231500,Ruamahanga,MidCentral,276,240,187, 870 , 678 
231600,Esplanade,MidCentral,178,151,126, 848 , 708 
231700,Hokowhitu Central,MidCentral,119,Masked,99, >950 , 832 
231800,Hokowhitu East,MidCentral,219,183,147, 836 , 671 
232000,Ruahine,MidCentral,68,59,53, 868 , 779 
232100,Linton Camp,MidCentral,180,Masked,Masked, >950 , >950 
232200,Ashhurst,MidCentral,324,306,260, 944 , 802 
232300,Hokowhitu South,MidCentral,203,161,129, 793 , 635 
232400,Aokautere,MidCentral,47,38,34, 809 , 723 
232500,Pihauatua,MidCentral,97,81,72, 835 , 742 
232600,Aokautere Rural,MidCentral,40,37,33, 925 , 825 
232700,Poutoa,MidCentral,182,Masked,169, >950 , 929 
232800,Norsewood,MidCentral,192,137,109, 714 , 568 
232900,Papatawa,MidCentral,211,171,135, 810 , 640 
233000,Mangatainoka,MidCentral,162,132,96, 815 , 593 
233100,Woodville,MidCentral,299,219,177, 732 , 592 
233200,Dannevirke West,MidCentral,408,314,233, 770 , 571 
233300,Dannevirke East,MidCentral,823,649,487, 789 , 592 
233400,Waitahora,MidCentral,71,59,41, 831 , 577 
233500,Kaitawa,MidCentral,48,43,35, 896 , 729 
233600,Pahiatua,MidCentral,374,291,229, 778 , 612 
233700,Nireaha-Eketahuna,MidCentral,192,133,97, 693 , 505 
233800,Owhanga,MidCentral,77,53,44, 688 , 571 
234000,Kere Kere,MidCentral,104,80,71, 769 , 683 
234100,Foxton Beach,MidCentral,251,211,177, 841 , 705 
234200,Foxton North,MidCentral,350,252,200, 720 , 571 
234300,Foxton South,MidCentral,450,360,282, 800 , 627 
234400,Waitarere,MidCentral,320,258,222, 806 , 694 
234500,Waikawa (Horowhenua District),MidCentral,137,108,92, 788 , 672 
234600,Miranui,MidCentral,192,Masked,154, >950 , 802 
234700,Donnelly Park,MidCentral,249,213,165, 855 , 663 
234800,Ohau-Manakau,MidCentral,237,192,163, 810 , 688 
234900,Kawiu South,MidCentral,411,351,286, 854 , 696 
235000,Makomako,MidCentral,296,232,173, 784 , 584 
235100,Kawiu North,MidCentral,202,166,134, 822 , 663 
235200,Levin Central,MidCentral,177,125,105, 706 , 593 
235300,Tararua,MidCentral,220,181,139, 823 , 632 
235400,Shannon,MidCentral,443,290,223, 655 , 503 
235500,Queenwood (Horowhenua District),MidCentral,366,265,224, 724 , 612 
235600,Playford Park,MidCentral,353,256,194, 725 , 550 
235700,Fairfield (Horowhenua District),MidCentral,200,155,124, 775 , 620 
235800,Taitoko,MidCentral,507,397,292, 783 , 576 
235900,Waiopehu,MidCentral,282,224,180, 794 , 638 
236000,Makahika,MidCentral,101,84,66, 832 , 653 
236100,Kimberley,MidCentral,48,38,34, 792 , 708 
236300,Otaki Beach,MidCentral,494,378,299, 765 , 605 
236400,Forest Lakes (Kapiti Coast District),MidCentral,93,61,50, 656 , 538 
236500,Otaki,MidCentral,997,790,620, 792 , 622 
236600,Te Horo,MidCentral,102,83,75, 814 , 735 
236700,Waitohu,MidCentral,231,177,139, 766 , 602 
236800,Waikanae Beach,Capital and Coast,235,201,172, 855 , 732 
237000,Paraparaumu Beach North,Capital and Coast,402,319,272, 794 , 677 
237100,Paraparaumu Beach West,Capital and Coast,216,172,154, 796 , 713 
237200,Waikanae Park,Capital and Coast,121,106,87, 876 , 719 
237300,Paraparaumu Beach East,Capital and Coast,160,144,117, 900 , 731 
237400,Otaihanga,Capital and Coast,93,69,59, 742 , 634 
237500,Paraparaumu North,Capital and Coast,262,223,193, 851 , 737 
237600,Waikanae West,Capital and Coast,278,232,199, 835 , 716 
237700,Otaki Forks,MidCentral,45,40,34, 889 , 756 
237800,Paraparaumu Central,Capital and Coast,482,368,316, 763 , 656 
237900,Maungakotukutuku,Capital and Coast,59,47,37, 797 , 627 
238000,Raumati Beach West,Capital and Coast,211,182,155, 863 , 735 
238100,Waikanae East,Capital and Coast,172,147,132, 855 , 767 
238300,Raumati Beach East,Capital and Coast,236,178,153, 754 , 648 
238400,Paraparaumu East,Capital and Coast,299,221,172, 739 , 575 
238500,Raumati South,Capital and Coast,318,252,216, 792 , 679 
238600,Paekakariki,Capital and Coast,224,185,160, 826 , 714 
238800,Pukerua Bay,Capital and Coast,157,127,113, 809 , 720 
239000,Plimmerton,Capital and Coast,220,191,164, 868 , 745 
239100,Titahi Bay North,Capital and Coast,689,573,481, 832 , 698 
239200,Titahi Bay South,Capital and Coast,986,804,657, 815 , 666 
239300,Elsdon-Takapuwahia,Capital and Coast,980,825,690, 842 , 704 
239400,Pauatahanui,Capital and Coast,45,Masked,41, >950 , 911 
239500,Onepoto,Capital and Coast,469,409,340, 872 , 725 
239600,Camborne,Capital and Coast,156,139,123, 891 , 788 
239800,Paremata,Capital and Coast,219,201,185, 918 , 845 
239900,Porirua Central,Capital and Coast,66,46,39, 697 , 591 
240000,Papakowhai,Capital and Coast,243,221,199, 909 , 819 
240100,Aotea,Capital and Coast,225,Masked,199, >950 , 884 
240200,Postgate,Capital and Coast,273,245,203, 897 , 744 
240300,Ascot Park,Capital and Coast,632,498,411, 788 , 650 
240400,Whitby,Capital and Coast,231,210,185, 909 , 801 
240500,Porirua East,Capital and Coast,493,393,305, 797 , 619 
240600,Endeavour,Capital and Coast,292,Masked,257, >950 , 880 
240700,Cannons Creek North,Capital and Coast,700,516,390, 737 , 557 
240800,Waitangirua,Capital and Coast,851,640,482, 752 , 566 
240900,Ranui Heights ,Capital and Coast,229,197,163, 860 , 712 
241000,Cannons Creek East,Capital and Coast,678,506,386, 746 , 569 
241100,Cannons Creek South,Capital and Coast,357,258,184, 723 , 515 
241300,Riverstone Terraces,Hutt Valley,110,Masked,97, >950 , 882 
241400,Heretaunga,Hutt Valley,183,166,145, 907 , 792 
241500,Birchville-Brown Owl,Hutt Valley,336,298,232, 887 , 690 
241600,Poets Block,Hutt Valley,250,212,178, 848 , 712 
241700,Brentwood (Upper Hutt City),Hutt Valley,330,269,203, 815 , 615 
241800,Silverstream (Upper Hutt City),Hutt Valley,216,190,165, 880 , 764 
241900,Elderslea,Hutt Valley,447,372,300, 832 , 671 
242000,Trentham North,Hutt Valley,456,402,338, 882 , 741 
242100,Totara Park,Hutt Valley,286,250,202, 874 , 706 
242200,Trentham South,Hutt Valley,97,88,83, 907 , 856 
242300,Mangaroa,Hutt Valley,103,87,81, 845 , 786 
242400,Ebdentown,Hutt Valley,298,258,208, 866 , 698 
242500,Wallaceville,Hutt Valley,267,232,181, 869 , 678 
242600,Maoribank,Hutt Valley,527,423,339, 803 , 643 
242700,Te Marua,Hutt Valley,116,99,81, 853 , 698 
242800,Pinehaven,Hutt Valley,93,79,68, 849 , 731 
242900,Clouston Park,Hutt Valley,277,215,180, 776 , 650 
243000,Upper Hutt Central,Hutt Valley,58,48,43, 828 , 741 
243200,Maungaraki,Hutt Valley,238,217,187, 912 , 786 
243300,Korokoro,Hutt Valley,90,81,69, 900 , 767 
243400,Kelson,Hutt Valley,184,170,155, 924 , 842 
243500,Normandale,Hutt Valley,107,94,86, 879 , 804 
243600,Belmont (Lower Hutt City),Hutt Valley,185,168,146, 908 , 789 
243700,Petone Central,Hutt Valley,139,123,109, 885 , 784 
243800,Tirohanga,Hutt Valley,46,Masked,Masked, >950 , >950 
243900,Manor Park,Hutt Valley,47,Masked,40, >950 , 851 
244000,Alicetown-Melling,Hutt Valley,261,228,207, 874 , 793 
244100,Taita North,Hutt Valley,567,440,363, 776 , 640 
244200,Boulcott,Hutt Valley,182,156,139, 857 , 764 
244300,Hutt Central North,Hutt Valley,88,64,54, 727 , 614 
244400,Avalon West,Hutt Valley,214,193,169, 902 , 790 
244500,Stokes Valley Central,Hutt Valley,384,304,240, 792 , 625 
244600,Taita South,Hutt Valley,653,459,351, 703 , 538 
244700,Petone East,Hutt Valley,404,334,288, 827 , 713 
244800,Hutt Central South,Hutt Valley,170,Masked,149, >950 , 876 
244900,Stokes Valley North,Hutt Valley,436,370,316, 849 , 725 
245000,Petone Esplanade,Hutt Valley,336,292,248, 869 , 738 
245100,Epuni West,Hutt Valley,294,239,205, 813 , 697 
245200,Avalon East,Hutt Valley,345,267,214, 774 , 620 
245300,Woburn,Hutt Valley,107,90,79, 841 , 738 
245400,Naenae Central,Hutt Valley,681,533,441, 783 , 648 
245500,Waterloo West,Hutt Valley,177,145,121, 819 , 684 
245600,Epuni East,Hutt Valley,349,287,246, 822 , 705 
245800,Moera,Hutt Valley,372,297,235, 798 , 632 
245900,Delaney,Hutt Valley,602,428,318, 711 , 528 
246000,Waiwhetu,Hutt Valley,667,549,456, 823 , 684 
246100,Waterloo East,Hutt Valley,243,198,173, 815 , 712 
246200,Naenae North,Hutt Valley,551,406,304, 737 , 552 
246300,Manuka,Hutt Valley,201,190,175, 945 , 871 
246400,Naenae South,Hutt Valley,600,450,335, 750 , 558 
246600,Arakura,Hutt Valley,653,510,418, 781 , 640 
246700,Eastern Bays ,Hutt Valley,78,Masked,73, >950 , 936 
246800,Pencarrow,Hutt Valley,74,57,49, 770 , 662 
246900,Wainuiomata West,Hutt Valley,586,472,391, 805 , 667 
247000,Glendale,Hutt Valley,1089,860,722, 790 , 663 
247100,Wainuiomata Central,Hutt Valley,351,278,227, 792 , 647 
247200,Eastbourne,Hutt Valley,89,Masked,83, >950 , 933 
247300,Homedale East,Hutt Valley,665,552,473, 830 , 711 
247400,Homedale West,Hutt Valley,588,446,371, 759 , 631 
247500,Makara-Ohariu,Capital and Coast,56,Masked,Masked, >950 , >950 
247600,Tawa North,Capital and Coast,280,253,207, 904 , 739 
247700,Linden,Capital and Coast,350,282,219, 806 , 626 
247800,Tawa South,Capital and Coast,217,205,178, 945 , 820 
247900,Tawa Central,Capital and Coast,191,165,154, 864 , 806 
248000,Grenada North,Capital and Coast,188,171,150, 910 , 798 
248100,Churton Park North,Capital and Coast,141,121,110, 858 , 780 
248300,Churton Park South,Capital and Coast,169,155,144, 917 , 852 
248400,Johnsonville West,Capital and Coast,216,197,165, 912 , 764 
248500,Grenada Village,Capital and Coast,95,90,84, 947 , 884 
248600,Johnsonville North,Capital and Coast,226,205,190, 907 , 841 
248700,Paparangi,Capital and Coast,216,199,179, 921 , 829 
248800,Ngaio North,Capital and Coast,121,Masked,99, >950 , 818 
248900,Johnsonville Central,Capital and Coast,278,226,207, 813 , 745 
249000,Broadmeadows,Capital and Coast,90,Masked,82, >950 , 911 
249100,Crofton Downs,Capital and Coast,81,Masked,74, >950 , 914 
249200,Johnsonville South,Capital and Coast,145,123,114, 848 , 786 
249300,Khandallah Reserve,Capital and Coast,59,56,53, 949 , 898 
249400,Karori Park,Capital and Coast,196,167,146, 852 , 745 
249500,Newlands North,Capital and Coast,326,293,257, 899 , 788 
249600,Ngaio South,Capital and Coast,118,Masked,109, >950 , 924 
249700,Newlands South,Capital and Coast,345,307,260, 890 , 754 
249800,Woodridge,Capital and Coast,62,57,54, 919 , 871 
249900,Karori North,Capital and Coast,67,Masked,60, >950 , 896 
250000,Khandallah North,Capital and Coast,91,Masked,Masked, >950 , >950 
250100,Wilton,Capital and Coast,149,137,124, 919 , 832 
250200,Khandallah South,Capital and Coast,67,58,52, 866 , 776 
250300,Wadestown,Capital and Coast,171,Masked,159, >950 , 930 
250400,Karori South,Capital and Coast,209,190,176, 909 , 842 
250500,Onslow,Capital and Coast,97,90,85, 928 , 876 
250600,Karori East,Capital and Coast,107,Masked,97, >950 , 907 
250700,Pipitea-Kaiwharawhara,Capital and Coast,85,79,72, 929 , 847 
250800,Northland (Wellington City),Capital and Coast,165,Masked,150, >950 , 909 
250900,Thorndon,Capital and Coast,261,247,225, 946 , 862 
251000,Wellington Botanic Gardens,Capital and Coast,56,Masked,51, >950 , 911 
251100,Kelburn,Capital and Coast,94,89,80, 947 , 851 
251200,Aro Valley,Capital and Coast,268,Masked,223, >950 , 832 
251300,Wellington University,Capital and Coast,98,92,83, 939 , 847 
251400,Wellington Central,Capital and Coast,220,193,166, 877 , 755 
251500,Brooklyn North,Capital and Coast,87,81,72, 931 , 828 
251600,Dixon Street,Capital and Coast,370,332,293, 897 , 792 
251700,Vivian West,Capital and Coast,228,213,189, 934 , 829 
251800,Courtenay,Capital and Coast,128,110,103, 859 , 805 
251900,Brooklyn East,Capital and Coast,141,Masked,129, >950 , 915 
252000,Mount Cook West,Capital and Coast,355,310,280, 873 , 789 
252100,Vivian East,Capital and Coast,141,131,115, 929 , 816 
252200,Brooklyn South,Capital and Coast,133,125,111, 940 , 835 
252300,Oriental Bay,Capital and Coast,60,56,50, 933 , 833 
252400,Mount Cook East,Capital and Coast,224,208,179, 929 , 799 
252500,Mount Victoria,Capital and Coast,259,241,228, 931 , 880 
252600,Roseneath ,Capital and Coast,66,61,59, 924 , 894 
252700,Owhiro Bay,Capital and Coast,199,175,150, 879 , 754 
252800,Kingston-Mornington-Vogeltown,Capital and Coast,192,Masked,163, >950 , 849 
252900,Newtown North,Capital and Coast,174,149,131, 856 , 753 
253000,Newtown West,Capital and Coast,261,Masked,218, >950 , 835 
253100,Hataitai North,Capital and Coast,218,Masked,190, >950 , 872 
253200,Evans Bay,Capital and Coast,80,Masked,67, >950 , 838 
253300,Berhampore,Capital and Coast,325,282,237, 868 , 729 
253400,Hataitai South,Capital and Coast,100,92,79, 920 , 790 
253500,Maupuia,Capital and Coast,109,85,71, 780 , 651 
253600,Newtown South,Capital and Coast,299,273,237, 913 , 793 
253700,Kilbirnie Central,Capital and Coast,242,221,191, 913 , 789 
253800,Island Bay West,Capital and Coast,249,225,210, 904 , 843 
253900,Melrose,Capital and Coast,86,72,61, 837 , 709 
254000,Island Bay East,Capital and Coast,275,241,210, 876 , 764 
254100,Miramar North,Capital and Coast,107,89,71, 832 , 664 
254200,Kilbirnie East,Capital and Coast,199,178,164, 894 , 824 
254300,Lyall Bay,Capital and Coast,244,229,214, 939 , 877 
254400,Miramar Central,Capital and Coast,154,134,115, 870 , 747 
254500,Southgate,Capital and Coast,78,Masked,70, >950 , 897 
254600,Karaka Bay-Worser Bay,Capital and Coast,64,Masked,56, >950 , 875 
254700,Houghton Bay,Capital and Coast,96,Masked,85, >950 , 885 
254800,Miramar East,Capital and Coast,134,Masked,118, >950 , 881 
254900,Miramar South,Capital and Coast,243,206,179, 848 , 737 
255100,Strathmore (Wellington City),Capital and Coast,499,407,348, 816 , 697 
255200,Seatoun,Capital and Coast,103,Masked,97, >950 , 942 
255300,Kopuaranga,Wairarapa,81,62,49, 765 , 605 
255400,Upper Plain,Wairarapa,116,Masked,92, >950 , 793 
255500,Opaki,Wairarapa,72,65,54, 903 , 750 
255600,Ngaumutawa,Wairarapa,222,191,142, 860 , 640 
255700,Solway North,Wairarapa,365,301,226, 825 , 619 
255800,Lansdowne West,Wairarapa,260,207,173, 796 , 665 
255900,Masterton Central,Wairarapa,140,101,75, 721 , 536 
256000,Kuripuni,Wairarapa,210,177,149, 843 , 710 
256100,Douglas Park,Wairarapa,270,226,159, 837 , 589 
256200,Solway South,Wairarapa,689,583,451, 846 , 655 
256300,Lansdowne East,Wairarapa,459,407,319, 887 , 695 
256400,Cameron and Soldiers Park,Wairarapa,396,334,248, 843 , 626 
256500,Whareama,Wairarapa,134,116,98, 866 , 731 
256600,Homebush-Te Ore Ore,Wairarapa,126,95,81, 754 , 643 
256700,McJorrow Park,Wairarapa,654,503,312, 769 , 477 
256800,Mount Holdsworth,Wairarapa,113,89,71, 788 , 628 
256900,Carterton North,Wairarapa,259,220,166, 849 , 641 
257000,Kokotau,Wairarapa,89,84,64, 944 , 719 
257100,Carterton South,Wairarapa,316,265,204, 839 , 646 
257200,Gladstone (Carterton District),Wairarapa,65,58,48, 892 , 738 
257300,Tauherenikau,Wairarapa,102,87,65, 853 , 637 
257400,Kahutara,Wairarapa,97,91,63, 938 , 649 
257500,Featherston,Wairarapa,384,318,238, 828 , 620 
257700,Greytown,Wairarapa,143,124,101, 867 , 706 
257800,Aorangi Forest,Wairarapa,174,154,127, 885 , 730 
257900,Martinborough,Wairarapa,223,184,156, 825 , 700 
300300,Golden Bay/Mohua,Nelson Marlborough,97,57,51, 588 , 526 
300500,Takaka,Nelson Marlborough,85,60,42, 706 , 494 
300600,Pohara-Abel Tasman,Nelson Marlborough,65,44,41, 677 , 631 
300700,Takaka Hills,Nelson Marlborough,88,56,45, 636 , 511 
300800,Kaiteriteri-Riwaka,Nelson Marlborough,109,78,67, 716 , 615 
300900,Upper Moutere,Nelson Marlborough,89,49,45, 551 , 506 
301000,Lower Moutere,Nelson Marlborough,105,61,48, 581 , 457 
301100,Motueka North,Nelson Marlborough,255,180,150, 706 , 588 
301200,Motueka West,Nelson Marlborough,313,224,169, 716 , 540 
301300,Motueka East,Nelson Marlborough,212,165,134, 778 , 632 
301500,Golden Downs,Nelson Marlborough,133,104,84, 782 , 632 
301600,Moutere Hills,Nelson Marlborough,116,96,86, 828 , 741 
301700,Ruby Bay-Mapua,Nelson Marlborough,96,78,67, 813 , 698 
301800,Murchison-Nelson Lakes,Nelson Marlborough,77,58,53, 753 , 688 
302100,Waimea West,Nelson Marlborough,44,39,37, 886 , 841 
302200,Appleby,Nelson Marlborough,54,44,35, 815 , 648 
302300,Wakefield,Nelson Marlborough,112,83,66, 741 , 589 
302400,Richmond West (Tasman District),Nelson Marlborough,82,61,49, 744 , 598 
302500,Wakefield Rural,Nelson Marlborough,48,36,29, 750 , 604 
302600,Brightwater,Nelson Marlborough,116,92,74, 793 , 638 
302700,Hope,Nelson Marlborough,48,33,29, 688 , 604 
302800,Richmond Central (Tasman District),Nelson Marlborough,122,94,77, 770 , 631 
302900,Ben Cooper Park,Nelson Marlborough,150,121,104, 807 , 693 
303100,Wilkes Park,Nelson Marlborough,110,94,79, 855 , 718 
303200,Templemore,Nelson Marlborough,59,Masked,53, >950 , 898 
303300,Easby Park,Nelson Marlborough,159,123,94, 774 , 591 
303600,Nelson Rural,Nelson Marlborough,95,74,59, 779 , 621 
304100,Tahunanui,Nelson Marlborough,278,201,142, 723 , 511 
304200,Britannia,Nelson Marlborough,132,95,79, 720 , 598 
304300,Atawhai,Nelson Marlborough,147,117,102, 796 , 694 
304400,Broadgreen-Monaco,Nelson Marlborough,201,152,119, 756 , 592 
304500,Washington,Nelson Marlborough,277,210,144, 758 , 520 
304600,Tahuna Hills,Nelson Marlborough,197,156,132, 792 , 670 
304700,Nelson Central-Trafalgar,Nelson Marlborough,73,44,34, 603 , 466 
304800,The Wood,Nelson Marlborough,169,129,109, 763 , 645 
304900,Toi Toi,Nelson Marlborough,150,106,83, 707 , 553 
305000,Nayland,Nelson Marlborough,149,110,86, 738 , 577 
305100,Aldinga,Nelson Marlborough,186,156,138, 839 , 742 
305200,Victory,Nelson Marlborough,191,128,99, 670 , 518 
305300,Rutherford,Nelson Marlborough,167,128,107, 766 , 641 
305400,Maitlands,Nelson Marlborough,167,131,110, 784 , 659 
305500,Maitai,Nelson Marlborough,76,66,44, 868 , 579 
305600,Grampians,Nelson Marlborough,310,237,201, 765 , 648 
305800,Suffolk,Nelson Marlborough,164,127,102, 774 , 622 
305900,Omaio,Nelson Marlborough,306,213,170, 696 , 556 
306000,Enner Glynn,Nelson Marlborough,195,154,113, 790 , 579 
306200,The Brook,Nelson Marlborough,90,77,65, 856 , 722 
306300,Marlborough Sounds West,Nelson Marlborough,149,109,85, 732 , 570 
306500,Marlborough Sounds East,Nelson Marlborough,107,97,79, 907 , 738 
306600,Upper Wairau ,Nelson Marlborough,79,66,54, 835 , 684 
306700,Waikawa (Marlborough District),Nelson Marlborough,199,161,139, 809 , 698 
306800,Waitohi (Marlborough District),Nelson Marlborough,445,351,298, 789 , 670 
306900,Tuamarina,Nelson Marlborough,102,76,68, 745 , 667 
307000,Awatere,Nelson Marlborough,136,108,81, 794 , 596 
307100,Renwick,Nelson Marlborough,164,Masked,136, >950 , 829 
307200,Lower Wairau ,Nelson Marlborough,74,Masked,59, >950 , 797 
307300,Woodbourne,Nelson Marlborough,154,140,125, 909 , 812 
307400,Spring Creek-Grovetown,Nelson Marlborough,116,100,82, 862 , 707 
307500,Springlands,Nelson Marlborough,279,229,192, 821 , 688 
307600,Yelverton,Nelson Marlborough,188,155,125, 824 , 665 
307700,Mayfield,Nelson Marlborough,230,152,120, 661 , 522 
307800,Whitney West,Nelson Marlborough,240,193,158, 804 , 658 
307900,Blenheim Central,Nelson Marlborough,193,138,107, 715 , 554 
308000,Riversdale-Islington,Nelson Marlborough,301,235,184, 781 , 611 
308100,Whitney East,Nelson Marlborough,236,186,151, 788 , 640 
308200,Redwoodtown West,Nelson Marlborough,245,194,161, 792 , 657 
308300,Witherlea West,Nelson Marlborough,183,152,132, 831 , 721 
308400,Redwoodtown East,Nelson Marlborough,222,168,134, 757 , 604 
308600,Witherlea East,Nelson Marlborough,187,156,128, 834 , 684 
308800,Kaikoura Ranges,Canterbury,181,157,133, 867 , 735 
308900,Kaikoura,Canterbury,314,238,193, 758 , 615 
309000,Karamea,West Coast,46,30,20, 652 , 435 
309200,Westport North,West Coast,163,134,109, 822 , 669 
309300,Westport Rural,West Coast,69,53,43, 768 , 623 
309400,Westport South,West Coast,198,151,124, 763 , 626 
309500,Buller Coalfields,West Coast,82,63,53, 768 , 646 
309600,Charleston (Buller District),West Coast,40,29,25, 725 , 625 
309700,Inangahua,West Coast,48,31,21, 646 , 438 
309800,Reefton,West Coast,88,54,36, 614 , 409 
309900,Barrytown,West Coast,86,65,57, 756 , 663 
310000,Runanga,West Coast,91,68,57, 747 , 626 
310100,Cobden,West Coast,184,140,109, 761 , 592 
310200,Blaketown,West Coast,88,68,52, 773 , 591 
310300,Greymouth Central,West Coast,57,49,42, 860 , 737 
310400,King Park,West Coast,68,53,43, 779 , 632 
310500,Marsden,West Coast,102,91,82, 892 , 804 
310600,Karoro,West Coast,51,Masked,44, >950 , 863 
310700,Rutherglen-Camerons,West Coast,85,75,67, 882 , 788 
310800,Greymouth Rural,West Coast,57,38,31, 667 , 544 
310900,Dobson,West Coast,77,53,40, 688 , 519 
311000,Nelson Creek,West Coast,53,45,37, 849 , 698 
311300,Westland Glaciers-Bruce Bay,West Coast,54,36,30, 667 , 556 
311400,Arahura-Kumara,West Coast,135,96,82, 711 , 607 
311500,Hokitika,West Coast,439,376,329, 856 , 749 
311700,Hokitika Rural,West Coast,126,104,90, 825 , 714 
311900,Whataroa-Harihari,West Coast,48,43,29, 896 , 604 
312200,Amuri,Canterbury,132,104,81, 788 , 614 
312400,Upper Hurunui,Canterbury,90,63,51, 700 , 567 
312500,Parnassus,Canterbury,102,74,64, 725 , 627 
312700,Omihi,Canterbury,64,50,35, 781 , 547 
312800,Balcairn,Canterbury,99,82,65, 828 , 657 
312900,Amberley,Canterbury,107,83,72, 776 , 673 
313100,Ashley Gorge,Canterbury,40,28,17, 700 , 425 
313200,Oxford,Canterbury,91,77,63, 846 , 692 
313300,Starvation Hill-Cust,Canterbury,65,46,41, 708 , 631 
313400,Loburn,Canterbury,85,64,49, 753 , 576 
313500,Eyrewell,Canterbury,97,77,66, 794 , 680 
313600,West Eyreton,Canterbury,52,Masked,43, >950 , 827 
313700,Ashley-Sefton,Canterbury,110,84,70, 764 , 636 
313800,Fernside,Canterbury,72,58,50, 806 , 694 
313900,Rangiora North West,Canterbury,87,70,59, 805 , 678 
314000,Kingsbury,Canterbury,91,79,62, 868 , 681 
314100,Ashgrove,Canterbury,98,78,64, 796 , 653 
314200,Rangiora North East,Canterbury,127,99,79, 780 , 622 
314300,Oxford Estate,Canterbury,61,52,47, 852 , 770 
314500,Rangiora South West,Canterbury,112,84,68, 750 , 607 
314600,Lilybrook,Canterbury,217,174,135, 802 , 622 
314700,Waikuku,Canterbury,161,129,107, 801 , 665 
314800,Mandeville-Ohoka,Canterbury,119,111,101, 933 , 849 
314900,Rangiora South East,Canterbury,136,96,77, 706 , 566 
315000,Southbrook,Canterbury,45,34,25, 756 , 556 
315200,Tuahiwi,Canterbury,157,133,115, 847 , 732 
315300,Woodend,Canterbury,215,194,148, 902 , 688 
315400,Pegasus,Canterbury,153,134,116, 876 , 758 
315500,Clarkville,Canterbury,74,60,48, 811 , 649 
315600,Pegasus Bay,Canterbury,118,91,82, 771 , 695 
315700,Kaiapoi North West,Canterbury,224,178,145, 795 , 647 
315800,Silverstream (Waimakariri District),Canterbury,60,51,46, 850 , 767 
315900,Sovereign Palms,Canterbury,274,238,186, 869 , 679 
316000,Kaiapoi West,Canterbury,133,107,85, 805 , 639 
316100,Kaiapoi Central,Canterbury,199,163,124, 819 , 623 
316200,Kaiapoi South,Canterbury,122,108,90, 885 , 738 
316500,Paparua,Canterbury,56,45,33, 804 , 589 
316600,Yaldhurst,Canterbury,81,72,62, 889 , 765 
316900,Belfast West,Canterbury,108,Masked,89, >950 , 824 
317000,Harewood,Canterbury,42,35,29, 833 , 690 
317100,Brooklands-Spencerville,Canterbury,64,59,44, 922 , 688 
317200,Styx,Canterbury,81,73,61, 901 , 753 
317300,Belfast East,Canterbury,228,196,160, 860 , 702 
317400,Northwood,Canterbury,114,106,95, 930 , 833 
317600,Regents Park,Canterbury,43,Masked,38, >950 , 884 
317700,Hawthornden,Canterbury,124,111,91, 895 , 734 
